dt,AverageTemperature,AverageTemperatureUncertainty,Country
1910.0501,4.42,0.737,Norway
1910.0601,8.270000000000001,0.73,Norway
1910.0701,9.975,0.736,Norway
1910.0801,9.516,0.828,Norway
1910.0901,5.635,0.815,Norway
1910.1001,0.17199999999999993,0.848,Norway
1910.1101,-6.122000000000001,0.974,Norway
1910.1201,-6.9,0.934,Norway
1911.0101,-7.026000000000002,1.008,Norway
1911.0201,-7.427,0.862,Norway
1911.0301,-5.67,0.951,Norway
1911.0401,-2.2569999999999997,0.8059999999999999,Norway
1911.0501,4.9700000000000015,0.772,Norway
1911.0601,7.564,0.8190000000000001,Norway
1911.0701,10.419,0.805,Norway
1911.0801,10.431,0.8240000000000001,Norway
1911.0901,6.269,0.831,Norway
1911.1001,-1.334,0.813,Norway
1911.1101,-4.803,1.0,Norway
1911.1201,-4.851,0.611,Norway
1912.0101,-10.53,0.8490000000000001,Norway
1912.0201,-10.084,0.8740000000000001,Norway
1912.0301,-4.822,0.8740000000000001,Norway
1912.0401,-2.8710000000000004,0.7440000000000001,Norway
1912.0501,2.761,0.496,Norway
1912.0601,8.706000000000001,0.455,Norway
1912.0701,11.46,0.422,Norway
1912.0801,9.551,0.546,Norway
1912.0901,4.184,0.5379999999999999,Norway
1912.1001,-0.8440000000000002,0.56,Norway
1912.1101,-4.86,0.482,Norway
1912.1201,-5.982,0.45,Norway
1913.0101,-9.979,0.589,Norway
1913.0201,-6.6690000000000005,1.14,Norway
1913.0301,-5.162000000000001,0.417,Norway
1913.0401,-0.863,0.394,Norway
1913.0501,3.698,0.477,Norway
1913.0601,7.702999999999999,0.421,Norway
1913.0701,11.085999999999999,0.5720000000000001,Norway
1913.0801,9.552999999999999,0.505,Norway
1913.0901,6.028,0.48,Norway
1913.1001,-0.08300000000000007,0.466,Norway
1913.1101,-1.832,0.6940000000000001,Norway
1913.1201,-7.962000000000001,0.5770000000000001,Norway
1914.0101,-8.636000000000001,0.97,Norway
1914.0201,-5.758000000000001,0.831,Norway
1914.0301,-6.444,0.815,Norway
1914.0401,-0.625,0.523,Norway
1914.0501,2.648,0.498,Norway
1914.0601,8.745000000000001,0.436,Norway
1914.0701,12.866,0.523,Norway
1914.0801,10.280999999999999,0.4320000000000001,Norway
1914.0901,5.787000000000001,0.469,Norway
1914.1001,0.504,0.526,Norway
1914.1101,-4.69,0.5670000000000001,Norway
1914.1201,-6.678999999999999,0.645,Norway
1915.0101,-9.808000000000002,0.469,Norway
1915.0201,-8.554,0.6990000000000001,Norway
1915.0301,-8.309000000000001,0.934,Norway
1915.0401,-1.849,0.458,Norway
1915.0501,1.7280000000000002,0.8340000000000001,Norway
1915.0601,6.626,0.468,Norway
1915.0701,10.722999999999999,0.453,Norway
1915.0801,9.455,0.421,Norway
1915.0901,4.374,0.44,Norway
1915.1001,-0.8780000000000002,0.4270000000000001,Norway
1915.1101,-6.642,0.8190000000000001,Norway
1915.1201,-13.196,0.866,Norway
1916.0101,-7.423000000000001,0.816,Norway
1916.0201,-7.832999999999999,0.583,Norway
1916.0301,-7.7959999999999985,0.74,Norway
1916.0401,-1.915,0.773,Norway
1916.0501,2.639,0.524,Norway
1916.0601,7.957000000000002,0.478,Norway
1916.0701,11.919,0.457,Norway
1916.0801,8.949000000000002,0.473,Norway
1916.0901,4.618,0.487,Norway
1916.1001,-1.4650000000000003,0.562,Norway
1916.1101,-2.51,0.795,Norway
1916.1201,-7.846,0.871,Norway
1917.0101,-11.600999999999999,1.086,Norway
1917.0201,-9.665,0.741,Norway
1917.0301,-8.929,0.7170000000000001,Norway
1917.0401,-4.763,0.723,Norway
1917.0501,1.7240000000000002,0.733,Norway
1917.0601,9.216,0.459,Norway
1917.0701,9.656,0.511,Norway
1917.0801,11.290999999999999,0.488,Norway
1917.0901,5.19,0.46,Norway
1917.1001,-0.14900000000000013,0.406,Norway
1917.1101,-4.721,0.507,Norway
1917.1201,-8.581,0.8809999999999999,Norway
1918.0101,-12.22,0.943,Norway
1918.0201,-7.932,0.514,Norway
1918.0301,-5.256,0.904,Norway
1918.0401,-1.249,0.547,Norway
1918.0501,4.11,0.473,Norway
1918.0601,7.652000000000001,0.428,Norway
1918.0701,11.654000000000002,0.447,Norway
1918.0801,9.225,0.434,Norway
1918.0901,4.625,0.482,Norway
1918.1001,1.146,0.508,Norway
1918.1101,-2.076,0.595,Norway
1918.1201,-6.949,0.74,Norway
1919.0101,-6.7280000000000015,0.828,Norway
1919.0201,-10.377,0.8170000000000001,Norway
1919.0301,-7.188,0.8009999999999999,Norway
1919.0401,-3.3200000000000003,0.823,Norway
1919.0501,5.476,0.484,Norway
1919.0601,8.821,0.433,Norway
1919.0701,11.337,0.536,Norway
1919.0801,8.302999999999999,0.482,Norway
1919.0901,5.457000000000001,0.39,Norway
1919.1001,-0.6480000000000002,0.466,Norway
1919.1101,-7.518000000000002,0.733,Norway
1919.1201,-10.035,0.688,Norway
1920.0101,-8.164000000000001,0.659,Norway
1920.0201,-5.875000000000001,0.8029999999999999,Norway
1920.0301,-1.859,0.488,Norway
1920.0401,-1.0759999999999998,0.753,Norway
1920.0501,4.823,0.446,Norway
1920.0601,8.437000000000001,0.48,Norway
1920.0701,10.909,0.6779999999999999,Norway
1920.0801,9.217,0.446,Norway
1920.0901,6.362,0.44,Norway
1920.1001,0.6709999999999999,0.504,Norway
1920.1101,-2.544,0.626,Norway
1920.1201,-6.582999999999999,0.7170000000000001,Norway
1921.0101,-8.631,0.602,Norway
1921.0201,-7.433000000000002,0.5489999999999999,Norway
1921.0301,-3.72,0.507,Norway
1921.0401,0.5610000000000004,0.54,Norway
1921.0501,4.255,0.564,Norway
1921.0601,7.371,0.465,Norway
1921.0701,9.789,0.614,Norway
1921.0801,9.119000000000002,0.468,Norway
1921.0901,4.846,0.46,Norway
1921.1001,0.00099999999999989,0.4920000000000001,Norway
1921.1101,-5.949999999999998,0.5710000000000001,Norway
1921.1201,-6.278,0.65,Norway
1922.0101,-9.131,0.737,Norway
1922.0201,-8.509,0.458,Norway
1922.0301,-6.805,0.485,Norway
1922.0401,-2.927,0.465,Norway
1922.0501,3.515,0.454,Norway
1922.0601,8.526,0.45,Norway
1922.0701,11.203,0.471,Norway
1922.0801,9.389,0.534,Norway
1922.0901,5.747000000000001,0.4370000000000001,Norway
1922.1001,-0.431,0.491,Norway
1922.1101,-3.594,0.612,Norway
1922.1201,-6.976,0.622,Norway
1923.0101,-6.0440000000000005,0.517,Norway
1923.0201,-9.521,0.6,Norway
1923.0301,-4.303999999999999,0.536,Norway
1923.0401,-2.748,0.5760000000000001,Norway
1923.0501,2.266,0.453,Norway
1923.0601,5.426,0.419,Norway
1923.0701,10.700999999999999,0.416,Norway
1923.0801,8.568000000000001,0.473,Norway
1923.0901,5.431,0.413,Norway
1923.1001,0.838,0.387,Norway
1923.1101,-5.268,0.574,Norway
1923.1201,-8.435,0.494,Norway
1924.0101,-7.583000000000001,0.544,Norway
1924.0201,-9.363999999999999,0.675,Norway
1924.0301,-8.54,0.765,Norway
1924.0401,-3.338,0.495,Norway
1924.0501,2.8640000000000003,0.541,Norway
1924.0601,6.8450000000000015,0.45,Norway
1924.0701,11.380999999999998,0.408,Norway
1924.0801,10.669,0.4370000000000001,Norway
1924.0901,6.593,0.381,Norway
1924.1001,2.265,0.444,Norway
1924.1101,-2.73,0.415,Norway
1924.1201,-3.437,0.503,Norway
1925.0101,-4.4590000000000005,0.857,Norway
1925.0201,-6.002000000000002,0.53,Norway
1925.0301,-7.191,0.622,Norway
1925.0401,-1.218,0.456,Norway
1925.0501,3.708,0.6,Norway
1925.0601,8.440000000000001,0.475,Norway
1925.0701,13.202,0.498,Norway
1925.0801,10.470999999999998,0.443,Norway
1925.0901,6.13,0.424,Norway
1925.1001,-1.358,0.503,Norway
1925.1101,-6.644,0.423,Norway
1925.1201,-10.302,0.612,Norway
1926.0101,-8.708,0.534,Norway
1926.0201,-9.29,0.684,Norway
1926.0301,-5.24,0.551,Norway
1926.0401,-0.9240000000000002,0.541,Norway
1926.0501,2.6489999999999996,0.488,Norway
1926.0601,8.465,0.503,Norway
1926.0701,11.125,0.424,Norway
1926.0801,9.843,0.498,Norway
1926.0901,5.688,0.407,Norway
1926.1001,-2.5540000000000003,0.481,Norway
1926.1101,-3.597,0.488,Norway
1926.1201,-7.7620000000000005,0.534,Norway
1927.0101,-7.949000000000002,0.504,Norway
1927.0201,-6.393000000000002,0.503,Norway
1927.0301,-4.893,0.557,Norway
1927.0401,-3.17,0.601,Norway
1927.0501,1.4330000000000005,0.521,Norway
1927.0601,6.902,0.47,Norway
1927.0701,12.718,0.476,Norway
1927.0801,11.016000000000002,0.425,Norway
1927.0901,5.266,0.414,Norway
1927.1001,-0.7719999999999999,0.457,Norway
1927.1101,-6.495,0.58,Norway
1927.1201,-10.14,0.635,Norway
1928.0101,-7.521000000000001,0.5870000000000001,Norway
1928.0201,-6.784000000000002,0.5660000000000001,Norway
1928.0301,-5.557,0.713,Norway
1928.0401,-1.541,0.598,Norway
1928.0501,3.0,0.458,Norway
1928.0601,6.48,0.394,Norway
1928.0701,8.825,0.453,Norway
1928.0801,9.131,0.415,Norway
1928.0901,5.295,0.398,Norway
1928.1001,-0.396,0.483,Norway
1928.1101,-4.435,0.504,Norway
1928.1201,-7.4689999999999985,0.569,Norway
1929.0101,-10.085,0.843,Norway
1929.0201,-9.943,0.6759999999999999,Norway
1929.0301,-4.55,1.107,Norway
1929.0401,-4.441,0.6990000000000001,Norway
1929.0501,3.43,0.5820000000000001,Norway
1929.0601,7.093999999999999,0.4320000000000001,Norway
1929.0701,9.335,0.406,Norway
1929.0801,8.430000000000001,0.457,Norway
1929.0901,6.033,0.398,Norway
1929.1001,0.3429999999999999,0.35600000000000004,Norway
1929.1101,-2.727,0.522,Norway
1929.1201,-2.401,0.522,Norway
1930.0101,-4.925000000000002,0.489,Norway
1930.0201,-6.5360000000000005,0.325,Norway
1930.0301,-5.72,0.522,Norway
1930.0401,-0.03600000000000003,0.34600000000000003,Norway
1930.0501,4.789,0.32299999999999995,Norway
1930.0601,9.457,0.4320000000000001,Norway
1930.0701,12.402000000000001,0.359,Norway
1930.0801,11.342,0.328,Norway
1930.0901,5.212000000000001,0.3670000000000001,Norway
1930.1001,0.97,0.376,Norway
1930.1101,-3.48,0.481,Norway
1930.1201,-4.42,0.513,Norway
1931.0101,-9.023,0.399,Norway
1931.0201,-7.815,0.459,Norway
1931.0301,-8.061,0.374,Norway
1931.0401,-1.689,0.377,Norway
1931.0501,3.904,0.33,Norway
1931.0601,6.1960000000000015,0.4,Norway
1931.0701,11.515999999999998,0.36,Norway
1931.0801,9.135000000000002,0.354,Norway
1931.0901,4.097,0.377,Norway
1931.1001,-0.36,0.397,Norway
1931.1101,-0.556,0.473,Norway
1931.1201,-5.521,0.501,Norway
1932.0101,-5.0889999999999995,0.733,Norway
1932.0201,-5.226000000000001,0.78,Norway
1932.0301,-6.291,0.411,Norway
1932.0401,-2.3569999999999998,0.439,Norway
1932.0501,3.426,0.349,Norway
1932.0601,7.476000000000001,0.332,Norway
1932.0701,11.363,0.39,Norway
1932.0801,9.967,0.368,Norway
1932.0901,4.942,0.34,Norway
1932.1001,-1.001,0.451,Norway
1932.1101,-3.673,0.573,Norway
1932.1201,-3.638,0.506,Norway
1933.0101,-4.618000000000001,0.392,Norway
1933.0201,-8.088000000000001,0.491,Norway
1933.0301,-5.5360000000000005,0.365,Norway
1933.0401,-2.6860000000000004,0.488,Norway
1933.0501,3.69,0.298,Norway
1933.0601,10.649,0.42,Norway
1933.0701,12.037,0.381,Norway
1933.0801,10.027999999999999,0.334,Norway
1933.0901,7.146,0.32,Norway
1933.1001,0.748,0.434,Norway
1933.1101,-4.666,0.475,Norway
1933.1201,-5.865,0.541,Norway
1934.0101,-3.924,0.436,Norway
1934.0201,-5.7890000000000015,0.7509999999999999,Norway
1934.0301,-4.005,0.394,Norway
1934.0401,-2.414,0.332,Norway
1934.0501,4.291,0.339,Norway
1934.0601,8.158000000000001,0.343,Norway
1934.0701,12.38,0.322,Norway
1934.0801,11.365,0.403,Norway
1934.0901,8.567,0.32,Norway
1934.1001,1.608,0.38,Norway
1934.1101,-3.095,0.334,Norway
1934.1201,-4.077,0.487,Norway
1935.0101,-7.662000000000001,0.387,Norway
1935.0201,-6.996,0.443,Norway
1935.0301,-5.754,0.421,Norway
1935.0401,-2.08,0.37,Norway
1935.0501,1.8540000000000003,0.4320000000000001,Norway
1935.0601,8.129000000000001,0.325,Norway
1935.0701,10.783,0.333,Norway
1935.0801,10.31,0.311,Norway
1935.0901,5.027,0.33,Norway
1935.1001,0.996,0.383,Norway
1935.1101,-1.141,0.342,Norway
1935.1201,-5.704,0.379,Norway
1936.0101,-8.218,0.466,Norway
1936.0201,-10.288,0.385,Norway
1936.0301,-6.547999999999999,0.605,Norway
1936.0401,-2.459,0.336,Norway
1936.0501,5.1770000000000005,0.442,Norway
1936.0601,10.157,0.364,Norway
1936.0701,11.665,0.3670000000000001,Norway
1936.0801,10.606000000000002,0.329,Norway
1936.0901,5.7170000000000005,0.378,Norway
1936.1001,-0.009000000000000119,0.344,Norway
1936.1101,-2.351,0.349,Norway
1936.1201,-3.5180000000000002,0.355,Norway
1937.0101,-5.450000000000001,0.6,Norway
1937.0201,-10.19,0.539,Norway
1937.0301,-7.247000000000001,0.4270000000000001,Norway
1937.0401,0.8489999999999998,0.511,Norway
1937.0501,5.74,0.395,Norway
1937.0601,8.877,0.411,Norway
1937.0701,13.079,0.474,Norway
1937.0801,12.45,0.35700000000000004,Norway
1937.0901,6.156000000000001,0.34700000000000003,Norway
1937.1001,2.7489999999999997,0.364,Norway
1937.1101,-3.795,0.408,Norway
1937.1201,-8.003,0.434,Norway
1938.0101,-6.2810000000000015,0.453,Norway
1938.0201,-4.106000000000001,0.465,Norway
1938.0301,-2.858,0.45,Norway
1938.0401,-1.378,0.418,Norway
1938.0501,3.2990000000000004,0.358,Norway
1938.0601,8.05,0.386,Norway
1938.0701,12.068,0.378,Norway
1938.0801,11.093,0.364,Norway
1938.0901,7.249,0.298,Norway
1938.1001,2.9360000000000004,0.32299999999999995,Norway
1938.1101,-0.9010000000000002,0.383,Norway
1938.1201,-4.112,0.528,Norway
1939.0101,-8.295000000000002,0.322,Norway
1939.0201,-4.698,0.52,Norway
1939.0301,-5.0,0.359,Norway
1939.0401,-2.227,0.292,Norway
1939.0501,3.5340000000000003,0.395,Norway
1939.0601,7.95,0.37,Norway
1939.0701,11.27,0.417,Norway
1939.0801,11.845999999999998,0.362,Norway
1939.0901,6.149,0.34,Norway
1939.1001,-0.4480000000000001,0.35600000000000004,Norway
1939.1101,-2.657,0.269,Norway
1939.1201,-8.748,0.5,Norway
1940.0101,-10.554,0.4320000000000001,Norway
1940.0201,-12.151000000000002,0.319,Norway
1940.0301,-8.846,0.403,Norway
1940.0401,-3.128,0.5429999999999999,Norway
1940.0501,5.74,0.348,Norway
1940.0601,9.472999999999999,0.32,Norway
1940.0701,10.444,0.39,Norway
1940.0801,8.968,0.378,Norway
1940.0901,5.497000000000001,0.35200000000000004,Norway
1940.1001,0.913,0.344,Norway
1940.1101,-4.022,0.315,Norway
1940.1201,-7.298999999999999,0.468,Norway
1941.0101,-13.239,0.471,Norway
1941.0201,-11.005999999999998,0.333,Norway
1941.0301,-7.473,0.46,Norway
1941.0401,-3.369,0.5379999999999999,Norway
1941.0501,2.5040000000000004,0.413,Norway
1941.0601,7.991,0.381,Norway
1941.0701,13.284,0.365,Norway
1941.0801,9.641,0.426,Norway
1941.0901,5.695,0.393,Norway
1941.1001,-0.922,0.341,Norway
1941.1101,-3.727,0.331,Norway
1941.1201,-8.193,0.477,Norway
1942.0101,-12.654000000000002,0.518,Norway
1942.0201,-10.853000000000002,0.514,Norway
1942.0301,-9.635,0.57,Norway
1942.0401,-1.844,0.583,Norway
1942.0501,2.639,0.396,Norway
1942.0601,7.403,0.363,Norway
1942.0701,10.35,0.34600000000000003,Norway
1942.0801,9.920000000000002,0.322,Norway
1942.0901,5.6099999999999985,0.38,Norway
1942.1001,0.5049999999999999,0.36,Norway
1942.1101,-3.204,0.4370000000000001,Norway
1942.1201,-6.307,0.322,Norway
1943.0101,-10.045000000000002,0.478,Norway
1943.0201,-5.534000000000002,0.55,Norway
1943.0301,-3.886,0.408,Norway
1943.0401,-1.3259999999999998,0.326,Norway
1943.0501,3.807,0.312,Norway
1943.0601,9.015,0.35600000000000004,Norway
1943.0701,11.273,0.398,Norway
1943.0801,8.988000000000003,0.386,Norway
1943.0901,6.013,0.38,Norway
1943.1001,1.901,0.388,Norway
1943.1101,-3.415,0.364,Norway
1943.1201,-5.167000000000001,0.519,Norway
1944.0101,-6.7570000000000014,0.444,Norway
1944.0201,-6.247000000000001,0.455,Norway
1944.0301,-5.48,0.396,Norway
1944.0401,-3.109,0.5,Norway
1944.0501,2.3880000000000003,0.411,Norway
1944.0601,7.4860000000000015,0.474,Norway
1944.0701,11.351,0.349,Norway
1944.0801,10.135000000000002,0.387,Norway
1944.0901,6.042999999999999,0.355,Norway
1944.1001,2.336,0.369,Norway
1944.1101,-3.62,0.3670000000000001,Norway
1944.1201,-4.221,0.383,Norway
1945.0101,-10.284,0.325,Norway
1945.0201,-6.075000000000001,0.45,Norway
1945.0301,-4.049,0.408,Norway
1945.0401,-0.6640000000000001,0.383,Norway
1945.0501,3.531,0.316,Norway
1945.0601,8.093,0.361,Norway
1945.0701,12.232000000000001,0.375,Norway
1945.0801,11.37,0.374,Norway
1945.0901,5.973,0.342,Norway
1945.1001,0.2759999999999999,0.35200000000000004,Norway
1945.1101,-4.071000000000001,0.467,Norway
1945.1201,-7.431999999999999,0.436,Norway
1946.0101,-7.1160000000000005,0.4320000000000001,Norway
1946.0201,-9.822,0.365,Norway
1946.0301,-6.351,0.298,Norway
1946.0401,-0.9009999999999999,0.359,Norway
1946.0501,4.01,0.31,Norway
1946.0601,8.31,0.442,Norway
1946.0701,11.931,0.436,Norway
1946.0801,10.405999999999999,0.418,Norway
1946.0901,7.287999999999999,0.316,Norway
1946.1001,0.381,0.339,Norway
1946.1101,-3.6830000000000003,0.309,Norway
1946.1201,-4.244,0.412,Norway
1947.0101,-6.4300000000000015,0.482,Norway
1947.0201,-13.29,0.414,Norway
1947.0301,-9.63,0.3720000000000001,Norway
1947.0401,-2.12,0.287,Norway
1947.0501,5.064,0.388,Norway
1947.0601,9.79,0.349,Norway
1947.0701,11.925,0.334,Norway
1947.0801,11.641000000000002,0.377,Norway
1947.0901,7.1160000000000005,0.269,Norway
1947.1001,0.7819999999999999,0.403,Norway
1947.1101,-5.445,0.35700000000000004,Norway
1947.1201,-7.935,0.37,Norway
1948.0101,-11.677,0.397,Norway
1948.0201,-7.6640000000000015,0.408,Norway
1948.0301,-3.8080000000000003,0.428,Norway
1948.0401,-0.2669999999999999,0.355,Norway
1948.0501,4.2010000000000005,0.369,Norway
1948.0601,7.877000000000002,0.342,Norway
1948.0701,11.640999999999998,0.305,Norway
1948.0801,8.925,0.289,Norway
1948.0901,6.155,0.248,Norway
1948.1001,0.1429999999999999,0.301,Norway
1948.1101,-3.633,0.265,Norway
1948.1201,-4.689,0.363,Norway
1949.0101,-6.809000000000001,0.32299999999999995,Norway
1949.0201,-4.288000000000001,0.36,Norway
1949.0301,-5.385,0.332,Norway
1949.0401,-1.445,0.249,Norway
1949.0501,3.978,0.277,Norway
1949.0601,7.903,0.293,Norway
1949.0701,10.280999999999999,0.32,Norway
1949.0801,8.887,0.339,Norway
1949.0901,7.898,0.237,Norway
1949.1001,0.5419999999999999,0.25,Norway
1949.1101,-1.6919999999999995,0.315,Norway
1949.1201,-5.2620000000000005,0.644,Norway
1950.0101,-8.227,0.401,Norway
1950.0201,-7.3530000000000015,0.376,Norway
1950.0301,-4.004,0.28,Norway
1950.0401,-0.17999999999999994,0.308,Norway
1950.0501,3.918,0.287,Norway
1950.0601,8.469000000000001,0.4,Norway
1950.0701,10.817,0.358,Norway
1950.0801,11.589,0.349,Norway
1950.0901,6.558,0.275,Norway
1950.1001,2.174,0.308,Norway
1950.1101,-3.513,0.331,Norway
1950.1201,-8.443,0.401,Norway
1951.0101,-10.561,0.298,Norway
1951.0201,-6.687000000000001,0.277,Norway
1951.0301,-7.915,0.336,Norway
1951.0401,-2.452,0.459,Norway
1951.0501,2.5069999999999997,0.279,Norway
1951.0601,7.1000000000000005,0.474,Norway
1951.0701,9.361,0.407,Norway
1951.0801,11.052999999999999,0.314,Norway
1951.0901,6.7349999999999985,0.448,Norway
1951.1001,2.5140000000000002,0.264,Norway
1951.1101,-4.605,0.483,Norway
1951.1201,-5.556,0.426,Norway
1952.0101,-8.852,0.295,Norway
1952.0201,-7.652000000000001,0.445,Norway
1952.0301,-7.564,0.274,Norway
1952.0401,-0.5990000000000002,0.29,Norway
1952.0501,3.697,0.266,Norway
1952.0601,7.876,0.415,Norway
1952.0701,10.232000000000001,0.275,Norway
1952.0801,8.450000000000001,0.243,Norway
1952.0901,4.207,0.25,Norway
1952.1001,-0.64,0.399,Norway
1952.1101,-5.087,0.387,Norway
1952.1201,-8.482999999999999,0.614,Norway
1953.0101,-8.088000000000001,0.373,Norway
1953.0201,-9.213,0.336,Norway
1953.0301,-3.955,0.653,Norway
1953.0401,-1.673,0.332,Norway
1953.0501,3.78,0.29600000000000004,Norway
1953.0601,11.604000000000001,0.34700000000000003,Norway
1953.0701,11.273,0.306,Norway
1953.0801,10.384,0.284,Norway
1953.0901,5.749,0.21,Norway
1953.1001,3.2019999999999995,0.243,Norway
1953.1101,-0.32299999999999995,0.408,Norway
1953.1201,-3.1939999999999995,0.318,Norway
1954.0101,-7.976000000000001,0.35,Norway
1954.0201,-9.071000000000002,0.453,Norway
1954.0301,-5.487,0.368,Norway
1954.0401,-1.8090000000000002,0.417,Norway
1954.0501,5.846,0.36,Norway
1954.0601,8.07,0.32,Norway
1954.0701,11.255999999999998,0.32,Norway
1954.0801,9.873,0.247,Norway
1954.0901,5.666,0.276,Norway
1954.1001,0.31699999999999995,0.254,Norway
1954.1101,-3.138,0.3,Norway
1954.1201,-3.661,0.294,Norway
1955.0101,-8.863999999999999,0.413,Norway
1955.0201,-10.409,0.42,Norway
1955.0301,-6.694,0.303,Norway
1955.0401,-2.9410000000000003,0.202,Norway
1955.0501,1.5340000000000005,0.3,Norway
1955.0601,6.7780000000000005,0.28,Norway
1955.0701,11.728,0.307,Norway
1955.0801,11.225999999999999,0.318,Norway
1955.0901,7.298999999999999,0.236,Norway
1955.1001,-0.17700000000000005,0.284,Norway
1955.1101,-4.545,0.3,Norway
1955.1201,-10.539000000000001,0.395,Norway
1956.0101,-9.361,0.339,Norway
1956.0201,-10.084,0.376,Norway
1956.0301,-5.285,0.211,Norway
1956.0401,-3.4339999999999997,0.272,Norway
1956.0501,3.8689999999999998,0.374,Norway
1956.0601,7.835000000000001,0.275,Norway
1956.0701,10.855,0.301,Norway
1956.0801,8.543000000000001,0.311,Norway
1956.0901,5.51,0.24,Norway
1956.1001,0.2379999999999999,0.333,Norway
1956.1101,-4.441,0.5,Norway
1956.1201,-5.122000000000001,0.544,Norway
1957.0101,-5.542000000000002,0.402,Norway
1957.0201,-7.6030000000000015,0.387,Norway
1957.0301,-5.482,0.418,Norway
1957.0401,-1.121,0.5379999999999999,Norway
1957.0501,3.035,0.253,Norway
1957.0601,7.096,0.398,Norway
1957.0701,11.7,0.445,Norway
1957.0801,9.799,0.688,Norway
1957.0901,5.365,0.491,Norway
1957.1001,1.5909999999999995,0.535,Norway
1957.1101,-2.622,0.5429999999999999,Norway
1957.1201,-6.801,0.466,Norway
1958.0101,-9.199000000000002,0.4370000000000001,Norway
1958.0201,-10.655,0.314,Norway
1958.0301,-9.011000000000001,0.434,Norway
1958.0401,-2.6790000000000003,0.278,Norway
1958.0501,2.5780000000000003,0.387,Norway
1958.0601,7.984,0.417,Norway
1958.0701,10.169,0.463,Norway
1958.0801,10.145,0.375,Norway
1958.0901,6.952000000000001,0.265,Norway
1958.1001,2.335,0.326,Norway
1958.1101,-1.3649999999999998,0.33,Norway
1958.1201,-8.512,0.329,Norway
1959.0101,-10.844,0.48,Norway
1959.0201,-5.3839999999999995,0.48,Norway
1959.0301,-3.075,0.504,Norway
1959.0401,-1.014,0.428,Norway
1959.0501,4.488,0.197,Norway
1959.0601,8.655000000000001,0.313,Norway
1959.0701,11.362,0.35700000000000004,Norway
1959.0801,10.77,0.218,Norway
1959.0901,5.9,0.343,Norway
1959.1001,1.9709999999999999,0.36,Norway
1959.1101,-1.2080000000000002,0.298,Norway
1959.1201,-5.138,0.48,Norway
1960.0101,-9.079,0.503,Norway
1960.0201,-10.668,0.393,Norway
1960.0301,-3.8810000000000002,0.276,Norway
1960.0401,-0.516,0.28600000000000003,Norway
1960.0501,5.577000000000001,0.343,Norway
1960.0601,9.262,0.416,Norway
1960.0701,11.873,0.316,Norway
1960.0801,10.702000000000002,0.416,Norway
1960.0901,6.928,0.246,Norway
1960.1001,-1.608,0.236,Norway
1960.1101,-4.203,0.243,Norway
1960.1201,-7.4270000000000005,0.244,Norway
1961.0101,-8.64,0.415,Norway
1961.0201,-6.298000000000001,0.332,Norway
1961.0301,-3.567,0.417,Norway
1961.0401,-2.349,0.444,Norway
1961.0501,3.5639999999999996,0.382,Norway
1961.0601,9.169,0.405,Norway
1961.0701,11.069,0.31,Norway
1961.0801,9.715000000000002,0.253,Norway
1961.0901,7.025,0.202,Norway
1961.1001,4.4380000000000015,0.373,Norway
1961.1101,-1.785,0.312,Norway
1961.1201,-9.254,0.383,Norway
1962.0101,-8.078000000000001,0.312,Norway
1962.0201,-7.215000000000002,0.327,Norway
1962.0301,-9.71,0.381,Norway
1962.0401,-1.965,0.314,Norway
1962.0501,2.4570000000000003,0.317,Norway
1962.0601,6.816000000000002,0.563,Norway
1962.0701,9.283999999999999,0.28800000000000003,Norway
1962.0801,8.512,0.36,Norway
1962.0901,5.38,0.345,Norway
1962.1001,1.625,0.493,Norway
1962.1101,-3.297,0.361,Norway
1962.1201,-9.26,0.425,Norway
1963.0101,-11.165999999999999,0.499,Norway
1963.0201,-12.436,0.527,Norway
1963.0301,-8.006,0.37,Norway
1963.0401,-1.6720000000000002,0.337,Norway
1963.0501,5.62,0.392,Norway
1963.0601,8.908000000000003,0.345,Norway
1963.0701,9.835,0.258,Norway
1963.0801,10.642999999999999,0.193,Norway
1963.0901,6.598,0.33,Norway
1963.1001,1.9080000000000001,0.266,Norway
1963.1101,-4.918,0.311,Norway
1963.1201,-7.515,0.316,Norway
1964.0101,-6.036000000000001,0.528,Norway
1964.0201,-7.983,0.425,Norway
1964.0301,-4.979,0.23,Norway
1964.0401,-1.3430000000000002,0.237,Norway
1964.0501,4.3180000000000005,0.332,Norway
1964.0601,7.315,0.3,Norway
1964.0701,9.824,0.363,Norway
1964.0801,9.231000000000002,0.279,Norway
1964.0901,5.084,0.16,Norway
1964.1001,1.6549999999999998,0.275,Norway
1964.1101,-3.74,0.234,Norway
1964.1201,-6.0779999999999985,0.423,Norway
1965.0101,-8.619000000000002,0.345,Norway
1965.0201,-6.9350000000000005,0.35600000000000004,Norway
1965.0301,-7.155,0.594,Norway
1965.0401,-0.8590000000000001,0.233,Norway
1965.0501,2.201,0.327,Norway
1965.0601,8.228,0.5760000000000001,Norway
1965.0701,8.997,0.478,Norway
1965.0801,8.808,0.232,Norway
1965.0901,6.933,0.207,Norway
1965.1001,1.476,0.325,Norway
1965.1101,-6.141,0.364,Norway
1965.1201,-10.992,0.415,Norway
1966.0101,-13.0,0.496,Norway
1966.0201,-13.85,0.637,Norway
1966.0301,-7.71,0.363,Norway
1966.0401,-4.143000000000002,0.338,Norway
1966.0501,2.505,0.295,Norway
