dt,AverageTemperature,AverageTemperatureUncertainty,Country
1781.1101,10.146,2.797,Turkey
1781.1201,2.551,4.758,Turkey
1782.0101,-1.082,3.654,Turkey
1782.0201,-1.8429999999999995,6.186,Turkey
1782.0301,3.757,2.5380000000000003,Turkey
1782.0401,10.435,3.835,Turkey
1782.0501,15.044,3.424,Turkey
1782.0601,19.737,3.084,Turkey
1782.0701,23.076999999999998,4.287,Turkey
1782.0801,24.450000000000006,3.28,Turkey
1782.0901,19.065,3.169,Turkey
1782.1001,13.552,3.744,Turkey
1782.1101,7.244,5.86,Turkey
1782.1201,0.8130000000000002,4.718,Turkey
1783.0101,-2.694,5.96,Turkey
1783.0201,4.621,4.081,Turkey
1783.0301,5.218,2.902,Turkey
1783.0401,9.805,2.452,Turkey
1783.0501,16.836,3.873,Turkey
1783.0601,21.098000000000006,2.5380000000000003,Turkey
1783.0701,21.095,2.76,Turkey
1783.0801,23.194000000000006,2.55,Turkey
1783.0901,17.773999999999994,3.729,Turkey
1783.1001,12.259,3.552,Turkey
1783.1101,4.584999999999999,2.8280000000000003,Turkey
1783.1201,0.7999999999999998,3.0610000000000004,Turkey
1784.0101,0.6659999999999999,6.2360000000000015,Turkey
1784.0201,-0.30299999999999994,5.86,Turkey
1784.0301,4.933,3.573,Turkey
1784.0401,10.02,6.0139999999999985,Turkey
1784.0501,14.476,2.79,Turkey
1784.0601,19.39,2.763,Turkey
1784.0701,23.358,4.0280000000000005,Turkey
1784.0801,25.49,5.301,Turkey
1784.0901,18.31,3.838,Turkey
1784.1001,11.38,3.818,Turkey
1784.1101,7.362999999999999,2.709,Turkey
1784.1201,3.2260000000000004,3.2260000000000004,Turkey
1785.0101,-0.75,4.0360000000000005,Turkey
1785.0201,0.3640000000000003,3.621,Turkey
1785.0301,0.41299999999999937,3.516,Turkey
1785.0401,8.679,3.03,Turkey
1785.0501,14.509,3.769,Turkey
1785.0601,20.166,3.439,Turkey
1785.0701,22.717,3.479,Turkey
1785.0801,23.49,3.275,Turkey
1785.0901,18.051,2.668,Turkey
1785.1001,11.335,2.861,Turkey
1785.1101,8.609,3.662,Turkey
1785.1201,1.615,2.5610000000000004,Turkey
1786.0101,-1.255,2.775,Turkey
1786.0201,0.722,2.886,Turkey
1786.0301,6.955,4.17,Turkey
1786.0401,11.003,3.543,Turkey
1786.0501,14.924000000000001,3.551,Turkey
1786.0601,19.265,2.489,Turkey
1786.0701,23.581999999999997,3.717,Turkey
1786.0801,23.360000000000007,5.4460000000000015,Turkey
1786.0901,20.069000000000003,5.973,Turkey
1786.1001,11.59,2.499,Turkey
1786.1101,6.257999999999999,4.471,Turkey
1786.1201,-0.21499999999999986,2.825,Turkey
1787.0101,1.536,3.629,Turkey
1787.0201,1.758,4.033,Turkey
1787.0301,5.665,2.7910000000000004,Turkey
1787.0401,9.113999999999999,2.997,Turkey
1787.0501,15.138,4.1160000000000005,Turkey
1787.0601,20.516,3.967,Turkey
1787.0701,22.349,4.691,Turkey
1787.0801,23.059,3.825,Turkey
1787.0901,17.189999999999998,2.9730000000000003,Turkey
1787.1001,12.533,5.43,Turkey
1787.1101,8.495,2.432,Turkey
1787.1201,2.572,3.448,Turkey
1788.0101,-0.39899999999999997,2.531,Turkey
1788.0201,2.4210000000000003,4.851,Turkey
1788.0301,6.721,3.156,Turkey
1788.0401,10.024,3.188,Turkey
1788.0501,14.459000000000001,2.533,Turkey
1788.0601,20.724,2.782,Turkey
1788.0701,25.538,3.662,Turkey
1788.0801,22.401999999999997,2.613,Turkey
1788.0901,19.221,2.483,Turkey
1788.1001,13.798,2.803,Turkey
1788.1101,7.870999999999999,2.841,Turkey
1788.1201,-1.9839999999999995,3.141,Turkey
1789.0101,1.452,4.107,Turkey
1789.0201,1.097,3.5380000000000003,Turkey
1789.0301,3.978,3.449,Turkey
1789.0401,9.802999999999999,2.786,Turkey
1789.0501,16.724,3.256,Turkey
1789.0601,19.255000000000006,2.4530000000000003,Turkey
1789.0701,24.029,2.987,Turkey
1789.0801,22.662000000000006,2.528,Turkey
1789.0901,19.468,2.474,Turkey
1789.1001,12.464,3.173,Turkey
1789.1101,8.206999999999999,2.377,Turkey
1789.1201,2.573,2.576,Turkey
1790.0101,0.45,3.499,Turkey
1790.0201,2.228,3.636,Turkey
1790.0301,4.832,2.838,Turkey
1790.0401,7.940000000000001,3.432,Turkey
1790.0501,14.454,2.567,Turkey
1790.0601,20.833,2.432,Turkey
1790.0701,22.158,2.603,Turkey
1790.0801,22.770000000000003,2.571,Turkey
1790.0901,18.519000000000002,2.744,Turkey
1790.1001,13.137,2.879,Turkey
1790.1101,7.447999999999999,2.469,Turkey
1790.1201,4.177,6.2570000000000014,Turkey
1791.0101,2.373,4.21,Turkey
1791.0201,2.617,2.745,Turkey
1791.0301,6.065,2.977,Turkey
1791.0401,10.844,2.787,Turkey
1791.0501,14.35,2.396,Turkey
1791.0601,19.528,2.5810000000000004,Turkey
1791.0701,22.03,2.478,Turkey
1791.0801,23.139000000000006,2.3480000000000003,Turkey
1791.0901,17.991,2.72,Turkey
1791.1001,12.535,2.434,Turkey
1791.1101,9.016,2.485,Turkey
1791.1201,4.063,2.335,Turkey
1792.0101,-0.8340000000000001,3.889,Turkey
1792.0201,2.373,3.175,Turkey
1792.0301,4.955,2.684,Turkey
1792.0401,9.53,2.603,Turkey
1792.0501,15.255,2.343,Turkey
1792.0601,20.566000000000006,2.303,Turkey
1792.0701,22.813000000000002,2.544,Turkey
1792.0801,21.331000000000003,2.549,Turkey
1792.0901,19.886,2.805,Turkey
1792.1001,12.144,2.454,Turkey
1792.1101,6.863,2.9930000000000003,Turkey
1792.1201,2.928,3.018,Turkey
1793.0101,-1.534,3.593,Turkey
1793.0201,3.385,4.085,Turkey
1793.0301,4.583,3.375,Turkey
1793.0401,9.601,2.742,Turkey
1793.0501,14.572000000000001,2.425,Turkey
1793.0601,19.283,3.156,Turkey
1793.0701,22.831,3.795,Turkey
1793.0801,22.008000000000006,3.632,Turkey
1793.0901,19.229,2.8,Turkey
1793.1001,12.812999999999999,3.212,Turkey
1793.1101,7.789999999999999,3.693,Turkey
1793.1201,2.127,3.06,Turkey
1794.0101,2.2830000000000004,4.152,Turkey
1794.0201,2.264,4.859,Turkey
1794.0301,5.747000000000001,2.49,Turkey
1794.0401,11.603000000000002,2.664,Turkey
1794.0501,16.823,3.016,Turkey
1794.0601,18.746,3.617,Turkey
1794.0701,21.849,4.516,Turkey
1794.0801,22.221999999999998,2.793,Turkey
1794.0901,18.539,2.652,Turkey
1794.1001,13.155,2.7230000000000003,Turkey
1794.1101,7.1709999999999985,2.78,Turkey
1794.1201,1.783,2.926,Turkey
1795.0101,-0.3300000000000001,4.497,Turkey
1795.0201,3.305,5.316,Turkey
1795.0301,6.733,2.7880000000000003,Turkey
1795.0401,11.170000000000002,2.737,Turkey
1795.0501,15.363,3.679,Turkey
1795.0601,20.041,2.502,Turkey
1795.0701,22.622,3.229,Turkey
1795.0801,22.205,2.846,Turkey
1795.0901,17.656,3.284,Turkey
1795.1001,13.027,3.302,Turkey
1795.1101,6.9910000000000005,2.987,Turkey
1795.1201,2.9019999999999997,3.005,Turkey
1796.0101,1.909,2.911,Turkey
1796.0201,1.6900000000000002,2.378,Turkey
1796.0301,3.082,2.842,Turkey
1796.0401,8.735000000000001,2.359,Turkey
1796.0501,15.512,2.3080000000000003,Turkey
1796.0601,20.401,3.381,Turkey
1796.0701,23.074,2.694,Turkey
1796.0801,23.71,3.404,Turkey
1796.0901,19.368,3.883,Turkey
1796.1001,13.867,2.568,Turkey
1796.1101,7.504,3.172,Turkey
1796.1201,1.1590000000000005,3.794,Turkey
1797.0101,2.6580000000000004,5.956,Turkey
1797.0201,3.9989999999999997,2.818,Turkey
1797.0301,3.968,2.687,Turkey
1797.0401,9.476,3.642,Turkey
1797.0501,15.318,3.234,Turkey
1797.0601,20.858,2.678,Turkey
1797.0701,22.715999999999998,2.623,Turkey
1797.0801,23.261000000000006,2.82,Turkey
1797.0901,19.777,3.181,Turkey
1797.1001,13.93,2.631,Turkey
1797.1101,6.539,3.1180000000000003,Turkey
1797.1201,2.989,3.282,Turkey
1798.0101,1.5090000000000001,2.562,Turkey
1798.0201,2.35,2.675,Turkey
1798.0301,7.2860000000000005,2.623,Turkey
1798.0401,10.225,2.51,Turkey
1798.0501,15.246,3.375,Turkey
1798.0601,19.496,2.576,Turkey
1798.0701,23.595,2.8510000000000004,Turkey
1798.0801,23.789,3.853,Turkey
1798.0901,19.398,3.4960000000000004,Turkey
1798.1001,12.575,2.7910000000000004,Turkey
1798.1101,7.981999999999998,2.946,Turkey
1798.1201,0.8239999999999998,2.792,Turkey
1799.0101,-1.264,2.7230000000000003,Turkey
1799.0201,-0.5899999999999999,2.87,Turkey
1799.0301,4.2139999999999995,2.86,Turkey
1799.0401,11.152999999999999,3.489,Turkey
1799.0501,15.662,2.404,Turkey
1799.0601,20.1,2.912,Turkey
1799.0701,23.357,2.794,Turkey
1799.0801,23.433000000000003,2.336,Turkey
1799.0901,19.3,2.857,Turkey
1799.1001,14.484000000000002,2.476,Turkey
1799.1101,8.119,2.741,Turkey
1799.1201,1.452,2.5580000000000003,Turkey
1800.0101,0.8029999999999999,2.568,Turkey
1800.0201,2.681,3.3,Turkey
1800.0301,3.67,2.89,Turkey
1800.0401,12.228000000000002,2.487,Turkey
1800.0501,14.857000000000001,2.445,Turkey
1800.0601,19.71,2.507,Turkey
1800.0701,21.855,2.678,Turkey
1800.0801,22.635,2.841,Turkey
1800.0901,17.798,2.8560000000000003,Turkey
1800.1001,13.747,2.935,Turkey
1800.1101,8.15,2.882,Turkey
1800.1201,3.472,2.689,Turkey
1801.0101,1.301,2.674,Turkey
1801.0201,1.1330000000000002,2.416,Turkey
1801.0301,7.473,2.5540000000000003,Turkey
1801.0401,9.988,2.6710000000000003,Turkey
1801.0501,17.252,2.694,Turkey
1801.0601,18.938,2.642,Turkey
1801.0701,23.642,2.862,Turkey
1801.0801,21.541,2.629,Turkey
1801.0901,19.19,2.573,Turkey
1801.1001,14.029000000000002,2.363,Turkey
1801.1101,8.868,2.4730000000000003,Turkey
1801.1201,4.723,3.722,Turkey
1802.0101,2.49,2.699,Turkey
1802.0201,2.1919999999999997,2.499,Turkey
1802.0301,6.915,2.797,Turkey
1802.0401,10.162,2.603,Turkey
1802.0501,14.262,2.709,Turkey
1802.0601,20.949,2.45,Turkey
1802.0701,24.182,2.5,Turkey
1802.0801,23.454,2.54,Turkey
1802.0901,18.95,3.143,Turkey
1802.1001,14.632,3.018,Turkey
1802.1101,8.093,2.565,Turkey
1802.1201,3.241,2.644,Turkey
1803.0101,-2.25,2.901,Turkey
1803.0201,-0.6189999999999998,2.843,Turkey
1803.0301,4.729,3.138,Turkey
1803.0401,11.664,2.74,Turkey
1803.0501,15.696,2.661,Turkey
1803.0601,19.715,2.468,Turkey
1803.0701,23.435,2.438,Turkey
1803.0801,24.103,2.675,Turkey
1803.0901,19.159000000000002,2.396,Turkey
1803.1001,13.427,3.014,Turkey
1803.1101,8.424,2.815,Turkey
1803.1201,1.879,3.0380000000000003,Turkey
1804.0101,1.5539999999999998,3.29,Turkey
1804.0201,0.91,2.634,Turkey
1804.0301,4.234,3.22,Turkey
1804.0401,11.885000000000002,2.812,Turkey
1804.0501,15.292,2.47,Turkey
1804.0601,19.74,2.542,Turkey
1804.0701,24.127,2.842,Turkey
1804.0801,23.064,2.611,Turkey
1804.0901,19.415,3.202,Turkey
1804.1001,13.353000000000002,2.488,Turkey
1804.1101,7.792000000000001,3.484,Turkey
1804.1201,1.489,3.391,Turkey
1805.0101,0.8490000000000001,2.496,Turkey
1805.0201,1.3750000000000002,2.74,Turkey
1805.0301,5.466,2.58,Turkey
1805.0401,9.18,2.979,Turkey
1805.0501,14.575,2.352,Turkey
1805.0601,20.247,2.602,Turkey
1805.0701,22.94,2.533,Turkey
1805.0801,23.369,2.628,Turkey
1805.0901,19.075,2.748,Turkey
1805.1001,11.392999999999999,2.374,Turkey
1805.1101,5.959999999999999,2.867,Turkey
1805.1201,3.864,2.444,Turkey
1806.0101,1.952,2.65,Turkey
1806.0201,1.936,3.3680000000000003,Turkey
1806.0301,5.406000000000001,2.734,Turkey
1806.0401,10.211,3.144,Turkey
1806.0501,15.705,2.571,Turkey
1806.0601,18.535999999999998,2.5580000000000003,Turkey
1806.0701,22.391,2.446,Turkey
1806.0801,23.044,2.652,Turkey
1806.0901,19.713,2.714,Turkey
1806.1001,12.537,2.343,Turkey
1806.1101,7.407999999999999,2.471,Turkey
1806.1201,3.992,2.839,Turkey
1807.0101,-0.244,2.803,Turkey
1807.0201,2.3160000000000003,3.585,Turkey
1807.0301,5.081,3.383,Turkey
1807.0401,8.945,2.654,Turkey
1807.0501,13.583,2.47,Turkey
1807.0601,19.532,2.385,Turkey
1807.0701,22.664,2.963,Turkey
1807.0801,23.540000000000006,2.575,Turkey
1807.0901,20.246,2.34,Turkey
1807.1001,13.815999999999999,2.467,Turkey
1807.1101,9.123,2.761,Turkey
1807.1201,4.341,2.496,Turkey
1808.0101,1.594,2.838,Turkey
1808.0201,0.387,2.614,Turkey
1808.0301,2.375,3.61,Turkey
1808.0401,8.994000000000002,2.497,Turkey
1808.0501,13.319,3.245,Turkey
1808.0601,20.000999999999998,2.459,Turkey
1808.0701,23.148000000000003,2.519,Turkey
1808.0801,22.502,2.549,Turkey
1808.0901,20.457,3.107,Turkey
1808.1001,12.937,2.147,Turkey
1808.1101,6.517,2.636,Turkey
1808.1201,-0.7719999999999998,2.248,Turkey
1809.0101,-2.186,3.212,Turkey
1809.0201,1.022,3.039,Turkey
1809.0301,2.103,2.823,Turkey
1809.0401,9.312,3.027,Turkey
1809.0501,12.953,2.721,Turkey
1809.0601,19.835,2.265,Turkey
1809.0701,20.976999999999997,2.571,Turkey
1809.0801,22.031999999999996,2.124,Turkey
1809.0901,18.192,2.403,Turkey
1809.1001,12.818,4.013,Turkey
1809.1101,4.641,3.116,Turkey
1809.1201,2.006,2.604,Turkey
1810.0101,-0.9380000000000002,3.2880000000000003,Turkey
1810.0201,2.536,3.3560000000000003,Turkey
1810.0301,6.604,2.7060000000000004,Turkey
1810.0401,9.041,3.051,Turkey
1810.0501,13.396999999999998,2.658,Turkey
1810.0601,17.844,2.724,Turkey
1810.0701,21.168000000000003,2.841,Turkey
1810.0801,21.144,2.305,Turkey
1810.0901,16.868,2.338,Turkey
1810.1001,10.242,2.7910000000000004,Turkey
1810.1101,5.363,3.034,Turkey
1810.1201,2.6830000000000003,2.923,Turkey
1811.0101,-0.7909999999999999,2.3080000000000003,Turkey
1811.0201,-0.18299999999999986,3.638,Turkey
1811.0301,4.976,2.381,Turkey
1811.0401,7.725000000000001,2.176,Turkey
1811.0501,13.733,2.716,Turkey
1811.0601,18.896,2.314,Turkey
1811.0701,21.116,3.107,Turkey
1811.0801,23.221999999999998,3.2260000000000004,Turkey
1811.0901,17.368,3.276,Turkey
1811.1001,12.159,4.359,Turkey
1811.1101,5.617999999999999,3.321,Turkey
1811.1201,3.266,2.537,Turkey
1812.0101,-1.3869999999999998,2.012,Turkey
1812.0201,-1.0759999999999998,1.952,Turkey
1812.0301,3.008,2.91,Turkey
1812.0401,8.307,3.5460000000000003,Turkey
1812.0501,13.329,2.835,Turkey
1812.0601,18.881,2.184,Turkey
1812.0701,23.433000000000003,2.043,Turkey
1812.0801,24.125999999999998,3.131,Turkey
1812.0901,16.935,2.476,Turkey
1812.1001,12.534,2.7510000000000003,Turkey
1812.1101,7.050999999999998,3.138,Turkey
1812.1201,-1.0500000000000005,2.864,Turkey
1813.0101,-4.523,2.838,Turkey
1813.0201,-0.375,2.334,Turkey
1813.0301,1.804,4.816,Turkey
1813.0401,9.847,2.69,Turkey
1813.0501,16.259999999999998,3.96,Turkey
1813.0601,18.915000000000006,2.542,Turkey
1813.0701,21.678,3.38,Turkey
1813.0801,21.408,2.141,Turkey
1813.0901,18.493,2.6630000000000003,Turkey
1813.1001,13.099,2.171,Turkey
1813.1101,9.927,2.51,Turkey
1813.1201,2.546,2.309,Turkey
1814.0101,1.7590000000000001,2.464,Turkey
1814.0201,0.11900000000000023,2.438,Turkey
1814.0301,4.728,2.497,Turkey
1814.0401,9.667000000000002,2.005,Turkey
1814.0501,12.290999999999999,2.293,Turkey
1814.0601,18.732000000000006,2.08,Turkey
1814.0701,20.627,2.622,Turkey
1814.0801,21.836,2.1790000000000003,Turkey
1814.0901,17.034000000000002,2.501,Turkey
1814.1001,11.591,3.911,Turkey
1814.1101,7.385,5.6629999999999985,Turkey
1814.1201,5.921,5.683,Turkey
1815.0101,-0.15000000000000013,2.1590000000000003,Turkey
1815.0201,1.2040000000000002,4.631,Turkey
1815.0301,3.264,3.737,Turkey
1815.0401,9.057,2.445,Turkey
1815.0501,14.283,2.9360000000000004,Turkey
1815.0601,18.211,2.669,Turkey
1815.0701,22.359,2.7310000000000003,Turkey
1815.0801,21.609,2.613,Turkey
1815.0901,17.889,2.07,Turkey
1815.1001,12.110999999999999,3.088,Turkey
1815.1101,7.340999999999998,2.503,Turkey
1815.1201,-0.16300000000000026,2.481,Turkey
1816.0101,1.087,3.545,Turkey
1816.0201,-0.9099999999999996,2.901,Turkey
1816.0301,4.845,2.684,Turkey
1816.0401,8.951,3.354,Turkey
1816.0501,14.666,2.503,Turkey
1816.0601,18.419,2.2,Turkey
1816.0701,20.323,2.36,Turkey
1816.0801,21.354000000000006,2.141,Turkey
1816.0901,17.39,2.152,Turkey
1816.1001,9.953,5.002,Turkey
1816.1101,7.2620000000000005,5.272,Turkey
1816.1201,0.2349999999999999,2.59,Turkey
1817.0101,-0.16900000000000004,4.275,Turkey
1817.0201,2.7230000000000003,2.8160000000000003,Turkey
1817.0301,5.768,2.989,Turkey
1817.0401,8.538,2.668,Turkey
1817.0501,12.873,2.774,Turkey
1817.0601,17.57,2.687,Turkey
1817.0701,21.455,2.306,Turkey
1817.0801,23.438,2.258,Turkey
1817.0901,15.708999999999998,2.509,Turkey
1817.1001,10.556,2.7710000000000004,Turkey
1817.1101,6.6549999999999985,2.584,Turkey
1817.1201,2.001,3.333,Turkey
1818.0101,-0.8580000000000001,2.345,Turkey
1818.0201,0.6440000000000001,2.5,Turkey
1818.0301,6.836,2.695,Turkey
1818.0401,12.562999999999999,4.776,Turkey
1818.0501,15.427,2.98,Turkey
1818.0601,19.408,3.784,Turkey
1818.0701,21.565,2.834,Turkey
1818.0801,22.427000000000003,2.296,Turkey
1818.0901,17.686,2.787,Turkey
1818.1001,11.460999999999999,2.762,Turkey
1818.1101,7.186,4.147,Turkey
1818.1201,1.419,2.447,Turkey
1819.0101,-1.2940000000000005,3.2310000000000003,Turkey
1819.0201,1.857,3.572,Turkey
1819.0301,5.424,5.864,Turkey
1819.0401,9.865,2.082,Turkey
1819.0501,13.273,2.331,Turkey
1819.0601,17.109,3.485,Turkey
1819.0701,20.109,2.093,Turkey
1819.0801,20.682,2.247,Turkey
1819.0901,18.116,2.147,Turkey
1819.1001,14.398,2.314,Turkey
1819.1101,8.921999999999997,2.381,Turkey
1819.1201,3.305,3.624,Turkey
1820.0101,-0.4290000000000001,5.522,Turkey
1820.0201,0.5830000000000002,2.688,Turkey
1820.0301,5.353,4.287,Turkey
1820.0401,10.454,1.411,Turkey
1820.0501,15.77,2.347,Turkey
1820.0601,18.902,2.116,Turkey
1820.0701,21.044,2.479,Turkey
1820.0801,21.529000000000003,2.028,Turkey
1820.0901,17.950999999999997,2.365,Turkey
1820.1001,10.504,3.835,Turkey
1820.1101,7.1770000000000005,1.777,Turkey
1820.1201,2.912,4.724,Turkey
1821.0101,1.858,3.221,Turkey
1821.0201,2.01,5.4,Turkey
1821.0301,6.332999999999999,2.528,Turkey
1821.0401,10.003,2.469,Turkey
1821.0501,15.878,2.2840000000000003,Turkey
1821.0601,16.829,4.676,Turkey
1821.0701,19.843,2.827,Turkey
1821.0801,20.480999999999998,2.093,Turkey
1821.0901,16.968999999999998,2.087,Turkey
1821.1001,11.864,1.783,Turkey
1821.1101,6.973,2.9330000000000003,Turkey
1821.1201,3.1319999999999997,2.206,Turkey
1822.0101,1.886,4.324,Turkey
1822.0201,0.742,2.16,Turkey
1822.0301,5.558,3.164,Turkey
1822.0401,9.54,3.099,Turkey
1822.0501,13.561,2.184,Turkey
1822.0601,19.35,2.207,Turkey
1822.0701,22.413,2.08,Turkey
1822.0801,21.703000000000007,2.064,Turkey
1822.0901,17.269000000000002,1.998,Turkey
1822.1001,12.117,2.434,Turkey
1822.1101,6.590999999999998,2.055,Turkey
1822.1201,-0.254,3.1830000000000003,Turkey
1823.0101,-0.278,2.112,Turkey
1823.0201,2.992,2.157,Turkey
1823.0301,6.355,2.564,Turkey
1823.0401,9.458,2.821,Turkey
1823.0501,15.074000000000002,2.312,Turkey
1823.0601,20.375999999999998,2.8360000000000003,Turkey
1823.0701,22.704,1.984,Turkey
1823.0801,22.155,2.1830000000000003,Turkey
1823.0901,16.721,2.552,Turkey
1823.1001,11.389,2.315,Turkey
1823.1101,6.391,4.045,Turkey
1823.1201,3.34,2.0580000000000003,Turkey
1824.0101,1.764,1.847,Turkey
1824.0201,2.095,3.004,Turkey
1824.0301,6.752000000000001,2.133,Turkey
1824.0401,9.816,3.222,Turkey
1824.0501,15.365,2.425,Turkey
1824.0601,19.963,3.1710000000000003,Turkey
1824.0701,22.511999999999997,3.717,Turkey
1824.0801,23.393,2.4530000000000003,Turkey
1824.0901,18.908,2.287,Turkey
1824.1001,13.681,2.087,Turkey
1824.1101,8.157,2.248,Turkey
1824.1201,5.09,3.26,Turkey
1825.0101,-0.1279999999999999,3.195,Turkey
1825.0201,0.12400000000000012,2.188,Turkey
1825.0301,3.092,2.263,Turkey
1825.0401,8.777999999999999,2.633,Turkey
1825.0501,14.224,2.226,Turkey
1825.0601,19.315,1.997,Turkey
1825.0701,22.014,2.569,Turkey
1825.0801,22.109,2.692,Turkey
1825.0901,17.869,2.2840000000000003,Turkey
1825.1001,12.064,2.486,Turkey
1825.1101,10.474,2.181,Turkey
1825.1201,4.13,2.052,Turkey
1826.0101,0.5429999999999999,2.146,Turkey
1826.0201,-1.3630000000000002,2.588,Turkey
1826.0301,4.048,1.977,Turkey
1826.0401,8.401,3.24,Turkey
1826.0501,13.890999999999998,1.879,Turkey
1826.0601,17.996000000000006,2.911,Turkey
1826.0701,23.324,2.066,Turkey
1826.0801,22.573,2.431,Turkey
1826.0901,18.407,2.977,Turkey
1826.1001,11.811,2.853,Turkey
1826.1101,8.995,1.768,Turkey
1826.1201,4.678999999999999,3.07,Turkey
1827.0101,3.082,3.139,Turkey
1827.0201,2.108,1.836,Turkey
1827.0301,7.056,2.123,Turkey
1827.0401,10.088,3.514,Turkey
1827.0501,14.962,2.7310000000000003,Turkey
1827.0601,20.491999999999997,2.556,Turkey
1827.0701,23.921,1.947,Turkey
1827.0801,23.228,2.4090000000000003,Turkey
1827.0901,17.134999999999998,1.918,Turkey
1827.1001,13.694,1.844,Turkey
1827.1101,8.664,1.751,Turkey
1827.1201,2.39,4.025,Turkey
1828.0101,-2.2510000000000003,3.262,Turkey
1828.0201,-0.6119999999999997,2.418,Turkey
1828.0301,6.791,2.593,Turkey
1828.0401,10.61,2.754,Turkey
1828.0501,14.826,3.238,Turkey
1828.0601,20.738000000000003,3.218,Turkey
1828.0701,24.019000000000002,2.305,Turkey
1828.0801,23.002,3.017,Turkey
1828.0901,16.590999999999998,1.787,Turkey
1828.1001,11.690999999999999,1.942,Turkey
1828.1101,7.891,2.015,Turkey
1828.1201,0.7410000000000001,2.929,Turkey
1829.0101,-0.03499999999999992,2.035,Turkey
1829.0201,0.8890000000000002,2.9360000000000004,Turkey
1829.0301,5.781000000000001,2.14,Turkey
1829.0401,11.87,2.225,Turkey
1829.0501,14.595,3.773,Turkey
1829.0601,17.896,2.875,Turkey
1829.0701,22.039,1.986,Turkey
1829.0801,22.368,2.583,Turkey
1829.0901,18.167,2.552,Turkey
1829.1001,12.556,2.3480000000000003,Turkey
1829.1101,5.940999999999999,3.083,Turkey
1829.1201,0.6299999999999999,4.477,Turkey
1830.0101,-0.2990000000000001,2.802,Turkey
1830.0201,1.3350000000000002,1.86,Turkey
1830.0301,3.3539999999999996,1.92,Turkey
1830.0401,9.609000000000002,1.882,Turkey
1830.0501,15.396,2.106,Turkey
1830.0601,19.989,3.524,Turkey
1830.0701,22.680999999999997,2.345,Turkey
1830.0801,23.054,2.977,Turkey
1830.0901,17.947,2.994,Turkey
1830.1001,11.238,3.181,Turkey
1830.1101,7.5939999999999985,2.066,Turkey
1830.1201,5.678999999999999,2.709,Turkey
1831.0101,0.3240000000000001,2.887,Turkey
1831.0201,1.403,4.863,Turkey
1831.0301,5.4510000000000005,3.705,Turkey
1831.0401,9.352,1.829,Turkey
1831.0501,15.416,3.287,Turkey
1831.0601,19.625999999999998,2.34,Turkey
1831.0701,21.768,2.119,Turkey
1831.0801,21.173,2.577,Turkey
1831.0901,16.558,2.18,Turkey
1831.1001,11.247,2.299,Turkey
1831.1101,6.856,4.596,Turkey
1831.1201,1.838,4.313,Turkey
1832.0101,-0.2250000000000001,2.11,Turkey
1832.0201,-0.4049999999999998,3.265,Turkey
1832.0301,3.221,2.582,Turkey
1832.0401,8.231000000000002,3.641,Turkey
1832.0501,14.362,2.253,Turkey
