dt,AverageTemperature,AverageTemperatureUncertainty,Country
1905.0801,24.235,0.419,Brazil
1905.0901,25.159000000000002,0.443,Brazil
1905.1001,26.087,0.622,Brazil
1905.1101,25.76,0.5529999999999999,Brazil
1905.1201,25.293000000000003,0.519,Brazil
1906.0101,24.875,0.7829999999999999,Brazil
1906.0201,24.866999999999997,0.547,Brazil
1906.0301,24.765,0.396,Brazil
1906.0401,24.31,0.528,Brazil
1906.0501,24.229,0.627,Brazil
1906.0601,22.868,0.7240000000000001,Brazil
1906.0701,23.188000000000002,0.435,Brazil
1906.0801,24.294,0.752,Brazil
1906.0901,24.757,0.376,Brazil
1906.1001,25.308000000000003,0.35200000000000004,Brazil
1906.1101,25.53,0.469,Brazil
1906.1201,25.198,0.74,Brazil
1907.0101,24.785999999999998,0.607,Brazil
1907.0201,24.805000000000003,0.508,Brazil
1907.0301,25.052,0.67,Brazil
1907.0401,24.349,0.713,Brazil
1907.0501,23.465999999999998,0.833,Brazil
1907.0601,23.135,0.762,Brazil
1907.0701,22.238000000000003,0.494,Brazil
1907.0801,23.455,0.509,Brazil
1907.0901,25.236,0.365,Brazil
1907.1001,25.194000000000006,0.35,Brazil
1907.1101,25.296999999999997,0.403,Brazil
1907.1201,25.075,0.593,Brazil
1908.0101,25.158,0.637,Brazil
1908.0201,25.215,1.017,Brazil
1908.0301,24.886999999999997,0.8490000000000001,Brazil
1908.0401,24.548,0.503,Brazil
1908.0501,23.784000000000002,0.7559999999999999,Brazil
1908.0601,23.294,0.677,Brazil
1908.0701,23.546999999999997,0.5760000000000001,Brazil
1908.0801,23.316999999999997,0.888,Brazil
1908.0901,25.386999999999997,0.394,Brazil
1908.1001,24.71,0.99,Brazil
1908.1101,24.926,0.353,Brazil
1908.1201,25.448,0.551,Brazil
1909.0101,25.128,1.05,Brazil
1909.0201,25.31,0.623,Brazil
1909.0301,24.989,0.514,Brazil
1909.0401,24.433000000000003,0.563,Brazil
1909.0501,22.935,0.486,Brazil
1909.0601,23.076,0.607,Brazil
1909.0701,22.903000000000002,0.703,Brazil
1909.0801,23.826999999999998,0.653,Brazil
1909.0901,25.106,0.43,Brazil
1909.1001,24.877,0.47,Brazil
1909.1101,25.363000000000003,0.334,Brazil
1909.1201,24.914,0.551,Brazil
1910.0101,24.973000000000006,0.456,Brazil
1910.0201,25.09,0.7879999999999999,Brazil
1910.0301,24.685,0.5,Brazil
1910.0401,24.605,0.606,Brazil
1910.0501,23.188000000000002,0.435,Brazil
1910.0601,23.404,0.409,Brazil
1910.0701,23.085,0.789,Brazil
1910.0801,24.269,0.33,Brazil
1910.0901,25.121,0.384,Brazil
1910.1001,24.880000000000006,0.455,Brazil
1910.1101,24.91,0.471,Brazil
1910.1201,24.807,0.424,Brazil
1911.0101,24.583,0.329,Brazil
1911.0201,25.026000000000003,0.416,Brazil
1911.0301,24.230999999999998,0.428,Brazil
1911.0401,24.239,0.588,Brazil
1911.0501,23.621,0.47,Brazil
1911.0601,22.706,0.496,Brazil
1911.0701,22.505,0.391,Brazil
1911.0801,23.814,0.311,Brazil
1911.0901,24.87,0.532,Brazil
1911.1001,25.016,0.35600000000000004,Brazil
1911.1101,25.573,0.605,Brazil
1911.1201,25.285,0.375,Brazil
1912.0101,25.296999999999997,0.429,Brazil
1912.0201,25.238000000000003,0.5870000000000001,Brazil
1912.0301,24.84,0.369,Brazil
1912.0401,24.719,0.4970000000000001,Brazil
1912.0501,24.311999999999998,0.443,Brazil
1912.0601,23.545,0.35600000000000004,Brazil
1912.0701,22.339000000000002,0.564,Brazil
1912.0801,24.155,0.348,Brazil
1912.0901,24.349,0.399,Brazil
1912.1001,24.997,0.612,Brazil
1912.1101,25.174,0.606,Brazil
1912.1201,24.765,0.331,Brazil
1913.0101,24.863000000000003,0.349,Brazil
1913.0201,24.754,0.674,Brazil
1913.0301,25.131,0.578,Brazil
1913.0401,24.758000000000003,0.49,Brazil
1913.0501,23.711,0.289,Brazil
1913.0601,23.214,0.369,Brazil
1913.0701,23.37,0.596,Brazil
1913.0801,24.0,0.3670000000000001,Brazil
1913.0901,24.948,0.504,Brazil
1913.1001,25.441000000000006,0.383,Brazil
1913.1101,25.717,0.433,Brazil
1913.1201,25.241,0.584,Brazil
1914.0101,25.475,0.623,Brazil
1914.0201,25.178,0.59,Brazil
1914.0301,25.374000000000002,0.536,Brazil
1914.0401,24.663,0.524,Brazil
1914.0501,23.794,0.588,Brazil
1914.0601,24.11,0.423,Brazil
1914.0701,23.939,0.57,Brazil
1914.0801,23.87,0.507,Brazil
1914.0901,25.493000000000002,0.327,Brazil
1914.1001,25.625999999999998,0.276,Brazil
1914.1101,25.776,0.321,Brazil
1914.1201,25.493,0.502,Brazil
1915.0101,25.610000000000007,0.675,Brazil
1915.0201,25.941000000000006,0.644,Brazil
1915.0301,26.044,0.369,Brazil
1915.0401,25.788,0.599,Brazil
1915.0501,25.453000000000003,0.474,Brazil
1915.0601,23.031999999999996,0.411,Brazil
1915.0701,23.43,0.6509999999999999,Brazil
1915.0801,24.79,0.4920000000000001,Brazil
1915.0901,25.365,0.426,Brazil
1915.1001,25.715999999999998,0.293,Brazil
1915.1101,25.191999999999997,0.498,Brazil
1915.1201,25.061999999999998,0.438,Brazil
1916.0101,24.956000000000003,0.6559999999999999,Brazil
1916.0201,24.99,0.542,Brazil
1916.0301,24.761,0.672,Brazil
1916.0401,24.679,0.436,Brazil
1916.0501,24.135,0.304,Brazil
1916.0601,22.506999999999998,0.449,Brazil
1916.0701,22.572,0.5479999999999999,Brazil
1916.0801,24.033,0.584,Brazil
1916.0901,25.885,0.241,Brazil
1916.1001,25.164,0.398,Brazil
1916.1101,25.173000000000002,0.258,Brazil
1916.1201,24.461,0.514,Brazil
1917.0101,24.375,0.618,Brazil
1917.0201,24.154000000000003,0.655,Brazil
1917.0301,24.578000000000003,0.503,Brazil
1917.0401,23.86,0.412,Brazil
1917.0501,22.322,0.402,Brazil
1917.0601,22.166,0.4970000000000001,Brazil
1917.0701,22.389,0.614,Brazil
1917.0801,23.151,0.747,Brazil
1917.0901,24.684,0.87,Brazil
1917.1001,24.531999999999996,0.6409999999999999,Brazil
1917.1101,24.911,0.556,Brazil
1917.1201,24.448,0.503,Brazil
1918.0101,24.455,0.441,Brazil
1918.0201,24.340999999999998,0.5670000000000001,Brazil
1918.0301,24.561,0.512,Brazil
1918.0401,24.255000000000006,0.404,Brazil
1918.0501,23.935,0.365,Brazil
1918.0601,23.02,0.305,Brazil
1918.0701,22.71,0.339,Brazil
1918.0801,23.668000000000003,0.393,Brazil
1918.0901,24.983,0.34600000000000003,Brazil
1918.1001,25.234,0.404,Brazil
1918.1101,25.446,0.405,Brazil
1918.1201,25.105999999999998,0.339,Brazil
1919.0101,25.343000000000004,0.4970000000000001,Brazil
1919.0201,25.531,0.514,Brazil
1919.0301,25.48,0.718,Brazil
1919.0401,25.174,0.8220000000000001,Brazil
1919.0501,24.824,0.479,Brazil
1919.0601,23.73,0.6709999999999999,Brazil
1919.0701,23.428,0.63,Brazil
1919.0801,23.399,0.569,Brazil
1919.0901,25.121,0.464,Brazil
1919.1001,25.548,0.335,Brazil
1919.1101,25.385,0.445,Brazil
1919.1201,25.078000000000003,0.313,Brazil
1920.0101,25.287000000000006,0.408,Brazil
1920.0201,25.245,0.5429999999999999,Brazil
1920.0301,25.075,0.442,Brazil
1920.0401,24.704,0.986,Brazil
1920.0501,23.575,0.524,Brazil
1920.0601,22.781999999999996,0.564,Brazil
1920.0701,22.606,0.6729999999999999,Brazil
1920.0801,23.371,0.341,Brazil
1920.0901,24.753,0.386,Brazil
1920.1001,25.416,0.39,Brazil
1920.1101,25.305,0.406,Brazil
1920.1201,24.8,0.277,Brazil
1921.0101,24.897,0.325,Brazil
1921.0201,24.975,0.289,Brazil
1921.0301,25.003,0.385,Brazil
1921.0401,24.122,0.336,Brazil
1921.0501,24.044,0.35100000000000003,Brazil
1921.0601,21.796999999999997,0.812,Brazil
1921.0701,21.865,0.444,Brazil
1921.0801,24.311,0.527,Brazil
1921.0901,24.784000000000002,0.395,Brazil
1921.1001,25.185,0.462,Brazil
1921.1101,24.974,0.496,Brazil
1921.1201,25.358,0.309,Brazil
1922.0101,25.221,0.325,Brazil
1922.0201,25.201999999999998,0.39,Brazil
1922.0301,25.083000000000002,0.313,Brazil
1922.0401,24.671999999999997,0.318,Brazil
1922.0501,23.828000000000003,0.222,Brazil
1922.0601,23.044,0.261,Brazil
1922.0701,22.88,0.393,Brazil
1922.0801,24.346,0.341,Brazil
1922.0901,25.154,0.265,Brazil
1922.1001,24.686999999999998,0.527,Brazil
1922.1101,25.074,0.458,Brazil
1922.1201,24.813,0.29,Brazil
1923.0101,24.752,0.469,Brazil
1923.0201,24.85,0.299,Brazil
1923.0301,24.903000000000002,0.322,Brazil
1923.0401,24.493,0.387,Brazil
1923.0501,23.248,0.269,Brazil
1923.0601,23.128,0.32,Brazil
1923.0701,22.171,0.413,Brazil
1923.0801,23.986,0.407,Brazil
1923.0901,24.953000000000003,0.6579999999999999,Brazil
1923.1001,25.046,0.377,Brazil
1923.1101,25.203000000000003,0.411,Brazil
1923.1201,25.563,0.28300000000000003,Brazil
1924.0101,25.392000000000003,0.237,Brazil
1924.0201,25.131999999999998,0.373,Brazil
1924.0301,25.456,0.327,Brazil
1924.0401,24.783,0.345,Brazil
1924.0501,23.719,0.298,Brazil
1924.0601,23.246,0.412,Brazil
1924.0701,22.898000000000003,0.217,Brazil
1924.0801,23.031,0.314,Brazil
1924.0901,24.849,0.261,Brazil
1924.1001,24.516,0.237,Brazil
1924.1101,25.272,0.258,Brazil
1924.1201,24.884,0.4320000000000001,Brazil
1925.0101,24.718000000000004,0.408,Brazil
1925.0201,24.871,0.383,Brazil
1925.0301,24.785999999999998,0.366,Brazil
1925.0401,25.06,0.243,Brazil
1925.0501,24.076,0.263,Brazil
1925.0601,22.790000000000006,0.391,Brazil
1925.0701,22.811,0.34700000000000003,Brazil
1925.0801,24.516,0.605,Brazil
1925.0901,24.914,0.632,Brazil
1925.1001,24.983,0.408,Brazil
1925.1101,25.37,0.248,Brazil
1925.1201,25.557,0.304,Brazil
1926.0101,25.576999999999998,0.35600000000000004,Brazil
1926.0201,25.686999999999998,0.285,Brazil
1926.0301,25.695999999999998,0.306,Brazil
1926.0401,24.904,0.422,Brazil
1926.0501,23.936,0.433,Brazil
1926.0601,24.021,0.319,Brazil
1926.0701,22.748,0.539,Brazil
1926.0801,24.398000000000003,0.248,Brazil
1926.0901,25.868000000000002,0.488,Brazil
1926.1001,25.763,0.311,Brazil
1926.1101,26.114,0.404,Brazil
1926.1201,25.391,0.226,Brazil
1927.0101,25.428,0.531,Brazil
1927.0201,25.154,0.239,Brazil
1927.0301,25.303,0.444,Brazil
1927.0401,24.66,0.285,Brazil
1927.0501,23.76,0.282,Brazil
1927.0601,22.776999999999997,0.485,Brazil
1927.0701,22.57,0.627,Brazil
1927.0801,24.195999999999998,0.53,Brazil
1927.0901,25.209,0.366,Brazil
1927.1001,25.639,0.386,Brazil
1927.1101,26.048000000000002,0.41,Brazil
1927.1201,25.678,0.334,Brazil
1928.0101,25.455,0.285,Brazil
1928.0201,25.787000000000006,0.398,Brazil
1928.0301,25.639,0.353,Brazil
1928.0401,25.295,0.358,Brazil
1928.0501,24.46,0.526,Brazil
1928.0601,23.794,0.326,Brazil
1928.0701,23.199,0.399,Brazil
1928.0801,23.705,0.38,Brazil
1928.0901,25.124000000000002,0.23,Brazil
1928.1001,25.504,0.198,Brazil
1928.1101,25.954,0.355,Brazil
1928.1201,25.351,0.316,Brazil
1929.0101,25.5,0.62,Brazil
1929.0201,25.236,0.208,Brazil
1929.0301,25.079,0.32299999999999995,Brazil
1929.0401,24.391,0.241,Brazil
1929.0501,23.35,0.266,Brazil
1929.0601,23.031,0.225,Brazil
1929.0701,23.046999999999997,0.274,Brazil
1929.0801,24.393,0.361,Brazil
1929.0901,25.364,0.249,Brazil
1929.1001,25.630000000000006,0.242,Brazil
1929.1101,25.668000000000003,0.45,Brazil
1929.1201,25.043000000000003,0.277,Brazil
1930.0101,25.410999999999998,0.396,Brazil
1930.0201,25.28,0.224,Brazil
1930.0301,25.551,0.28800000000000003,Brazil
1930.0401,24.526999999999997,0.265,Brazil
1930.0501,24.230999999999998,0.267,Brazil
1930.0601,23.905,0.311,Brazil
1930.0701,23.218000000000004,0.325,Brazil
1930.0801,24.447,0.3,Brazil
1930.0901,25.074,0.249,Brazil
1930.1001,25.434,0.333,Brazil
1930.1101,25.484,0.281,Brazil
1930.1201,25.564,0.289,Brazil
1931.0101,25.96,0.312,Brazil
1931.0201,25.662000000000006,0.229,Brazil
1931.0301,25.499000000000002,0.36,Brazil
1931.0401,25.125999999999998,0.382,Brazil
1931.0501,23.755,0.444,Brazil
1931.0601,23.0,0.376,Brazil
1931.0701,23.165,0.374,Brazil
1931.0801,23.908,0.3,Brazil
1931.0901,24.911,0.238,Brazil
1931.1001,25.519,0.229,Brazil
1931.1101,25.449,0.335,Brazil
1931.1201,25.601,0.313,Brazil
1932.0101,25.045,0.325,Brazil
1932.0201,25.555000000000003,0.361,Brazil
1932.0301,25.358,0.277,Brazil
1932.0401,25.403,0.364,Brazil
1932.0501,24.201999999999998,0.415,Brazil
1932.0601,23.700000000000006,0.302,Brazil
1932.0701,23.705,0.345,Brazil
1932.0801,24.046999999999997,0.311,Brazil
1932.0901,25.324,0.315,Brazil
1932.1001,25.753,0.272,Brazil
1932.1101,25.964000000000002,0.377,Brazil
1932.1201,25.616,0.307,Brazil
1933.0101,25.46,0.29600000000000004,Brazil
1933.0201,25.441999999999997,0.301,Brazil
1933.0301,25.289,0.274,Brazil
1933.0401,24.441999999999997,0.222,Brazil
1933.0501,23.988000000000003,0.262,Brazil
1933.0601,22.733,0.478,Brazil
1933.0701,22.691,0.256,Brazil
1933.0801,24.248,0.327,Brazil
1933.0901,25.468000000000004,0.195,Brazil
1933.1001,25.33,0.303,Brazil
1933.1101,25.057,0.404,Brazil
1933.1201,25.201999999999998,0.428,Brazil
1934.0101,24.945,0.445,Brazil
1934.0201,24.884,0.509,Brazil
1934.0301,25.119,0.345,Brazil
1934.0401,24.598000000000006,0.338,Brazil
1934.0501,23.896,0.338,Brazil
1934.0601,23.64,0.269,Brazil
1934.0701,23.088,0.175,Brazil
1934.0801,24.381999999999998,0.265,Brazil
1934.0901,25.158,0.338,Brazil
1934.1001,24.941000000000006,0.402,Brazil
1934.1101,25.678,0.398,Brazil
1934.1201,25.454,0.495,Brazil
1935.0101,25.514000000000006,0.341,Brazil
1935.0201,25.345,0.311,Brazil
1935.0301,25.6,0.268,Brazil
1935.0401,24.29,0.373,Brazil
1935.0501,23.544,0.35600000000000004,Brazil
1935.0601,23.809,0.307,Brazil
1935.0701,23.616,0.416,Brazil
1935.0801,24.162,0.335,Brazil
1935.0901,25.062,0.32299999999999995,Brazil
1935.1001,25.822000000000006,0.464,Brazil
1935.1101,25.644000000000002,0.336,Brazil
1935.1201,25.829,0.438,Brazil
1936.0101,25.316000000000006,0.301,Brazil
1936.0201,25.357000000000006,0.25,Brazil
1936.0301,25.609,0.45,Brazil
1936.0401,24.965,0.452,Brazil
1936.0501,24.986,0.449,Brazil
1936.0601,23.948,0.354,Brazil
1936.0701,23.406999999999996,0.375,Brazil
1936.0801,24.023000000000003,0.461,Brazil
1936.0901,25.558000000000003,0.321,Brazil
1936.1001,26.069000000000006,0.322,Brazil
1936.1101,25.901,0.226,Brazil
1936.1201,25.594,0.234,Brazil
1937.0101,25.581000000000003,0.293,Brazil
1937.0201,25.801,0.319,Brazil
1937.0301,25.627,0.371,Brazil
1937.0401,24.522,0.287,Brazil
1937.0501,23.729,0.343,Brazil
1937.0601,23.857000000000006,0.292,Brazil
1937.0701,23.669,0.304,Brazil
1937.0801,25.164,0.262,Brazil
1937.0901,25.552,0.456,Brazil
1937.1001,25.405,0.292,Brazil
1937.1101,26.158,0.405,Brazil
1937.1201,25.538,0.227,Brazil
1938.0101,25.608,0.299,Brazil
1938.0201,25.89,0.5710000000000001,Brazil
1938.0301,25.372,0.273,Brazil
1938.0401,24.493,0.515,Brazil
1938.0501,24.209,0.529,Brazil
1938.0601,23.598000000000006,0.377,Brazil
1938.0701,23.561999999999998,0.38,Brazil
1938.0801,24.186,0.262,Brazil
1938.0901,25.479,0.5710000000000001,Brazil
1938.1001,25.193,0.25,Brazil
1938.1101,25.604,0.381,Brazil
1938.1201,25.295,0.25,Brazil
1939.0101,25.526999999999997,0.285,Brazil
1939.0201,25.168000000000006,0.394,Brazil
1939.0301,25.497,0.39,Brazil
1939.0401,24.741999999999997,0.297,Brazil
1939.0501,24.838,0.384,Brazil
1939.0601,24.041,0.501,Brazil
1939.0701,22.923000000000002,0.271,Brazil
1939.0801,24.296999999999997,0.316,Brazil
1939.0901,25.023000000000003,0.28800000000000003,Brazil
1939.1001,25.581,0.337,Brazil
1939.1101,25.851999999999997,0.29100000000000004,Brazil
1939.1201,25.67,0.29600000000000004,Brazil
1940.0101,25.425,0.306,Brazil
1940.0201,25.785999999999998,0.231,Brazil
1940.0301,25.588,0.359,Brazil
1940.0401,25.061999999999998,0.23,Brazil
1940.0501,24.795,0.218,Brazil
1940.0601,23.886000000000006,0.225,Brazil
1940.0701,24.226999999999997,0.301,Brazil
1940.0801,24.381999999999998,0.264,Brazil
1940.0901,25.2,0.4370000000000001,Brazil
1940.1001,25.531999999999996,0.325,Brazil
1940.1101,25.382,0.408,Brazil
1940.1201,26.103,0.524,Brazil
1941.0101,25.921000000000006,0.511,Brazil
1941.0201,26.017000000000003,0.315,Brazil
1941.0301,25.679000000000002,0.366,Brazil
1941.0401,25.805999999999997,0.442,Brazil
1941.0501,24.666999999999998,0.378,Brazil
1941.0601,23.379,0.398,Brazil
1941.0701,23.862,0.3,Brazil
1941.0801,25.12,0.326,Brazil
1941.0901,24.434,0.473,Brazil
1941.1001,25.756999999999998,0.208,Brazil
1941.1101,25.872,0.253,Brazil
1941.1201,25.840999999999998,0.248,Brazil
1942.0101,26.194000000000006,0.255,Brazil
1942.0201,25.729000000000006,0.268,Brazil
1942.0301,25.815,0.343,Brazil
1942.0401,25.094,0.468,Brazil
1942.0501,24.163,0.217,Brazil
1942.0601,22.91,0.419,Brazil
1942.0701,22.261999999999997,0.307,Brazil
1942.0801,24.49,0.342,Brazil
1942.0901,25.57,0.278,Brazil
1942.1001,25.281,0.327,Brazil
1942.1101,25.823,0.373,Brazil
1942.1201,25.218000000000004,0.28600000000000003,Brazil
1943.0101,25.308000000000003,0.247,Brazil
1943.0201,25.391,0.237,Brazil
1943.0301,25.029,0.381,Brazil
1943.0401,24.111,0.242,Brazil
1943.0501,24.209,0.637,Brazil
1943.0601,23.58,0.556,Brazil
1943.0701,23.25,0.488,Brazil
1943.0801,23.209,0.389,Brazil
1943.0901,24.67,0.324,Brazil
1943.1001,25.528,0.339,Brazil
1943.1101,25.405,0.404,Brazil
1943.1201,25.011,0.429,Brazil
1944.0101,25.375,0.3,Brazil
1944.0201,25.415000000000006,0.192,Brazil
1944.0301,25.453000000000003,0.161,Brazil
1944.0401,24.281999999999996,0.205,Brazil
1944.0501,23.978,0.319,Brazil
1944.0601,23.736,0.279,Brazil
1944.0701,23.215999999999998,0.355,Brazil
1944.0801,24.837,0.625,Brazil
1944.0901,25.511999999999997,0.284,Brazil
1944.1001,25.986,0.359,Brazil
1944.1101,25.517,0.382,Brazil
1944.1201,25.548,0.33,Brazil
1945.0101,25.506,0.29,Brazil
1945.0201,25.194000000000006,0.226,Brazil
1945.0301,25.535,0.2,Brazil
1945.0401,24.788,0.18,Brazil
1945.0501,23.147,0.374,Brazil
1945.0601,22.683000000000003,0.454,Brazil
1945.0701,23.314,0.458,Brazil
1945.0801,25.255,0.35200000000000004,Brazil
1945.0901,25.336,0.383,Brazil
1945.1001,25.265,0.471,Brazil
1945.1101,25.535,0.34,Brazil
1945.1201,25.135,0.303,Brazil
1946.0101,25.175,0.425,Brazil
1946.0201,25.76,0.196,Brazil
1946.0301,25.447,0.202,Brazil
1946.0401,24.721,0.218,Brazil
1946.0501,24.498,0.407,Brazil
1946.0601,23.676,0.433,Brazil
1946.0701,23.293000000000003,0.319,Brazil
1946.0801,24.585,0.368,Brazil
1946.0901,25.635,0.334,Brazil
1946.1001,25.660999999999998,0.213,Brazil
1946.1101,25.854,0.341,Brazil
1946.1201,25.379,0.318,Brazil
1947.0101,25.636999999999997,0.327,Brazil
1947.0201,25.698,0.303,Brazil
1947.0301,25.214000000000002,0.329,Brazil
1947.0401,24.851,0.248,Brazil
1947.0501,24.146,0.204,Brazil
1947.0601,23.941999999999997,0.2,Brazil
1947.0701,22.818,0.318,Brazil
1947.0801,24.026999999999997,0.266,Brazil
1947.0901,25.129,0.268,Brazil
1947.1001,24.939,0.248,Brazil
1947.1101,25.009,0.6809999999999999,Brazil
1947.1201,24.939,0.234,Brazil
1948.0101,25.489,0.324,Brazil
1948.0201,25.566000000000006,0.345,Brazil
1948.0301,25.041,0.207,Brazil
1948.0401,24.695999999999998,0.28800000000000003,Brazil
1948.0501,24.160999999999998,0.244,Brazil
1948.0601,23.826,0.306,Brazil
1948.0701,23.95,0.282,Brazil
1948.0801,24.090999999999998,0.242,Brazil
1948.0901,25.373,0.379,Brazil
1948.1001,25.303,0.28600000000000003,Brazil
1948.1101,25.483,0.171,Brazil
1948.1201,25.261999999999997,0.276,Brazil
1949.0101,25.144,0.3,Brazil
1949.0201,25.051,0.253,Brazil
1949.0301,25.756999999999998,0.389,Brazil
1949.0401,24.136999999999997,0.222,Brazil
1949.0501,23.691,0.149,Brazil
1949.0601,23.855,0.229,Brazil
1949.0701,23.026,0.473,Brazil
1949.0801,23.899,0.332,Brazil
1949.0901,25.091,0.313,Brazil
1949.1001,24.906999999999996,0.139,Brazil
1949.1101,25.461,0.181,Brazil
1949.1201,25.383000000000003,0.199,Brazil
1950.0101,25.171000000000006,0.17600000000000002,Brazil
1950.0201,25.323,0.217,Brazil
1950.0301,24.811,0.228,Brazil
1950.0401,24.494,0.305,Brazil
1950.0501,24.178,0.4370000000000001,Brazil
1950.0601,23.480999999999998,0.33,Brazil
1950.0701,23.224,0.213,Brazil
1950.0801,24.281999999999996,0.5720000000000001,Brazil
1950.0901,25.066999999999997,0.537,Brazil
1950.1001,24.983,0.355,Brazil
1950.1101,25.475,0.333,Brazil
1950.1201,25.179,0.201,Brazil
1951.0101,25.118,0.32299999999999995,Brazil
1951.0201,25.434,0.32299999999999995,Brazil
1951.0301,25.65,0.319,Brazil
1951.0401,23.959,0.163,Brazil
1951.0501,24.054000000000002,0.624,Brazil
1951.0601,23.268,0.5,Brazil
1951.0701,23.203000000000003,0.474,Brazil
1951.0801,24.205,0.26,Brazil
1951.0901,25.57,0.285,Brazil
1951.1001,25.76,0.211,Brazil
1951.1101,25.844,0.376,Brazil
1951.1201,25.503,0.16699999999999998,Brazil
1952.0101,25.801,0.327,Brazil
1952.0201,25.874,0.433,Brazil
1952.0301,25.569000000000003,0.248,Brazil
1952.0401,24.268,0.226,Brazil
1952.0501,24.039,0.262,Brazil
1952.0601,22.854000000000006,0.232,Brazil
1952.0701,23.483,0.159,Brazil
1952.0801,24.706,0.211,Brazil
1952.0901,25.101999999999997,0.267,Brazil
1952.1001,25.506999999999998,0.16,Brazil
1952.1101,25.586,0.145,Brazil
1952.1201,25.430999999999997,0.327,Brazil
1953.0101,25.604000000000006,0.297,Brazil
1953.0201,25.671999999999997,0.223,Brazil
1953.0301,25.508000000000003,0.267,Brazil
1953.0401,24.585,0.181,Brazil
1953.0501,24.529,0.195,Brazil
1953.0601,23.604000000000006,0.211,Brazil
1953.0701,22.596,0.224,Brazil
1953.0801,25.07,0.155,Brazil
1953.0901,25.835,0.503,Brazil
1953.1001,25.498,0.421,Brazil
1953.1101,25.849,0.212,Brazil
1953.1201,25.596999999999998,0.269,Brazil
1954.0101,25.569000000000006,0.238,Brazil
1954.0201,25.645000000000003,0.297,Brazil
1954.0301,25.32,0.239,Brazil
1954.0401,24.936,0.28300000000000003,Brazil
1954.0501,24.076999999999998,0.194,Brazil
1954.0601,23.804,0.206,Brazil
1954.0701,23.173000000000002,0.197,Brazil
1954.0801,24.412,0.282,Brazil
1954.0901,25.801,0.29100000000000004,Brazil
1954.1001,25.615,0.222,Brazil
1954.1101,25.807,0.299,Brazil
1954.1201,25.445,0.177,Brazil
1955.0101,25.285999999999998,0.198,Brazil
1955.0201,25.456000000000003,0.324,Brazil
1955.0301,25.336,0.355,Brazil
1955.0401,24.621,0.191,Brazil
1955.0501,23.930999999999997,0.251,Brazil
1955.0601,23.73,0.24,Brazil
1955.0701,22.531999999999996,0.258,Brazil
1955.0801,24.441999999999997,0.251,Brazil
1955.0901,25.693,0.241,Brazil
1955.1001,25.459,0.193,Brazil
1955.1101,25.53,0.259,Brazil
1955.1201,25.17,0.35100000000000003,Brazil
1956.0101,25.348000000000006,0.309,Brazil
1956.0201,25.15,0.256,Brazil
1956.0301,25.351,0.231,Brazil
1956.0401,24.308000000000003,0.307,Brazil
1956.0501,23.500999999999998,0.279,Brazil
1956.0601,22.659,0.294,Brazil
1956.0701,23.293000000000003,0.243,Brazil
1956.0801,23.485,0.223,Brazil
1956.0901,25.351999999999997,0.275,Brazil
1956.1001,25.154,0.378,Brazil
1956.1101,25.052,0.328,Brazil
1956.1201,25.103,0.332,Brazil
1957.0101,24.859,0.302,Brazil
1957.0201,25.331999999999997,0.31,Brazil
1957.0301,25.156999999999996,0.421,Brazil
1957.0401,24.269,0.287,Brazil
1957.0501,24.406,0.191,Brazil
1957.0601,23.684,0.429,Brazil
1957.0701,22.859,0.438,Brazil
1957.0801,24.572,0.6729999999999999,Brazil
1957.0901,25.061,0.745,Brazil
1957.1001,25.719,0.366,Brazil
1957.1101,25.75,0.284,Brazil
1957.1201,25.955,0.388,Brazil
1958.0101,26.089,0.409,Brazil
1958.0201,26.246,0.396,Brazil
1958.0301,25.785999999999998,0.162,Brazil
1958.0401,24.865,0.287,Brazil
1958.0501,24.348000000000003,0.35,Brazil
1958.0601,24.241999999999997,0.342,Brazil
1958.0701,24.366999999999997,0.338,Brazil
1958.0801,24.13,0.313,Brazil
1958.0901,25.662,0.14400000000000002,Brazil
1958.1001,25.616,0.371,Brazil
1958.1101,25.92,0.273,Brazil
1958.1201,25.945999999999998,0.29,Brazil
1959.0101,25.723000000000006,0.438,Brazil
1959.0201,25.747,0.191,Brazil
1959.0301,25.357,0.333,Brazil
1959.0401,25.415,0.275,Brazil
1959.0501,24.469,0.207,Brazil
1959.0601,23.633000000000006,0.223,Brazil
1959.0701,24.044,0.417,Brazil
1959.0801,24.625,0.354,Brazil
1959.0901,25.627,0.269,Brazil
1959.1001,25.801,0.411,Brazil
1959.1101,25.548000000000002,0.218,Brazil
1959.1201,25.898000000000003,0.249,Brazil
1960.0101,25.515,0.321,Brazil
1960.0201,25.44,0.243,Brazil
1960.0301,25.284000000000002,0.282,Brazil
1960.0401,24.488000000000003,0.362,Brazil
1960.0501,23.393,0.42,Brazil
1960.0601,23.380000000000006,0.537,Brazil
1960.0701,23.386,0.519,Brazil
1960.0801,24.153,0.441,Brazil
1960.0901,25.369,0.202,Brazil
1960.1001,25.694000000000006,0.343,Brazil
1960.1101,25.528000000000002,0.3,Brazil
1960.1201,25.401999999999997,0.238,Brazil
1961.0101,25.548,0.269,Brazil
1961.0201,25.294,0.241,Brazil
1961.0301,25.55,0.17800000000000002,Brazil
1961.0401,25.147,0.338,Brazil
1961.0501,24.479,0.279,Brazil
1961.0601,23.34,0.307,Brazil
1961.0701,23.386999999999997,0.203,Brazil
1961.0801,25.153,0.258,Brazil
1961.0901,26.283,0.21600000000000005,Brazil
